review_id,user_id,product,brand,rating,date,source,has_rating,review_year,review_month,review_length
REV_001018,USER_OLA_7d112ff5,xiaomi redmi a3x 671 3gb,xiaomi,4.0,2025-08-25 00:00:00,GSM Arena,True,2025.0,8.0,9
REV_001016,USER_AUG_c4c8ce5f,xiaomi redmi a3 pro 688 4gb,xiaomi,5.0,2025-08-25 00:00:00,GSM Arena,True,2025.0,8.0,26
REV_001017,USER_ANON_01428,Galaxy Tab Active5 Pro,Galaxy,,2025-08-25 00:00:00,GSM Arena,False,2025.0,8.0,137
REV_001014,USER_ABI_44cfd118,xiaomi redmi a3 pro 688 4gb,xiaomi,5.0,2025-08-25 00:00:00,GSM Arena,True,2025.0,8.0,102
REV_001013,USER_RUS_1e9c32b7,xiaomi redmi 14c 688 4gb,xiaomi,,2025-08-25 00:00:00,GSM Arena,False,2025.0,8.0,15
REV_001012,USER_ANON_01323,Galaxy F36,Galaxy,4.0,2025-08-25 00:00:00,GSM Arena,True,2025.0,8.0,165
REV_001011,USER_ORE_a7563ca4,tecno spark 40 667 4gb,tecno,,2025-08-25 00:00:00,GSM Arena,False,2025.0,8.0,19
REV_001010,USER_ABB_ab335831,tecno camon 40 pro 8gb 256gb android 15 green,tecno,4.0,2025-08-25 00:00:00,GSM Arena,True,2025.0,8.0,216
REV_001009,USER_SHA_cf693d21,samsung galaxy a05 4gb,samsung,,2025-08-25 00:00:00,GSM Arena,False,2025.0,8.0,29
REV_001008,USER_MJ_007de96a,xiaomi redmi a5 688 3gb,xiaomi,4.0,2025-08-25 00:00:00,GSM Arena,True,2025.0,8.0,66
REV_001007,USER_THE_86103309,tecno t101 18 dual sim black,tecno,,2025-08-25 00:00:00,GSM Arena,False,2025.0,8.0,11
REV_001088,USER_KUR_cbee178a,itel s25 ultra 678 amoled 2568 4g android black,itel,4.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,74
REV_001083,USER_ANON_00591,Y19s GT,Y19s,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,110
REV_001084,USER_ANON_01439,Galaxy Tab S10 FE+,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,224
REV_001085,USER_ANON_01529,Galaxy Tab S11 Ultra,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,228
REV_001086,USER_ANON_00480,GT 7,GT,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,120
REV_001087,USER_ANON_00993,Redmi K80 Ultra,Redmi,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,258
REV_001089,USER_ANON_01429,Galaxy Tab Active5 Pro,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,218
REV_001090,USER_ANON_00963,Redmi 15 4G,Redmi,4.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,1091
REV_001091,USER_ANON_01530,Galaxy Tab S11 Ultra,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,57
REV_001092,USER_ANON_01438,Galaxy Tab S10 FE+,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,206
REV_001093,USER_ANON_01057,15S Pro,15S,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,293
REV_001081,USER_ANON_03194,Galaxy A17,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,285
REV_001082,USER_ANON_02811,X200 FE,X200,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,237
REV_001076,USER_ANON_03201,Galaxy A17,Galaxy,2.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,167
REV_001080,USER_YOU_639bae9a,Galaxy A17,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,208
REV_001072,USER_ANON_03197,Galaxy A17,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,259
REV_001067,USER_DAR_d1553893,Galaxy A17,Galaxy,3.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,385
REV_001079,USER_ANON_01028,Redmi K Pad,Redmi,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,65
REV_001069,USER_ANON_03195,Galaxy A17,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,165
REV_001070,USER_ANON_03196,Galaxy A17,Galaxy,4.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,907
REV_001071,USER_YOU_639bae9a,Galaxy M36,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,236
REV_001068,USER_ANON_03112,Moto G86 Power,Moto,5.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,937
REV_001073,USER_ANON_01332,Galaxy Z Fold7,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,122
REV_001074,USER_PHO_82c96555,Galaxy S25 Edge,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,282
REV_001075,USER_ANON_03200,Galaxy A17,Galaxy,,2025-08-24 00:00:00,GSM Arena,False,2025.0,8.0,201
REV_001077,USER_PHO_82c96555,iPhone 16 Pro Max,iPhone,4.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,701
REV_001078,USER_ANON_01161,iPad (2025),iPad,3.0,2025-08-24 00:00:00,GSM Arena,True,2025.0,8.0,204
REV_001094,USER_IST_66c46804,Temu Reviews Exporter,Temu,5.0,2025-08-23 11:05:12,E-commerce,True,2025.0,8.0,115
REV_001111,USER_ANON_01049,Redmi Pad 2,Redmi,2.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,307
REV_001110,USER_ANON_00169,Moto G Stylus 5G (2025),Moto,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,73
REV_001109,USER_ANON_02437,iPhone 16 Pro Max,iPhone,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,487
REV_001108,USER_ANON_01422,Galaxy XCover7 Pro,Galaxy,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,78
REV_001107,USER_ANON_00799,A5 4G,A5,3.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,675
REV_001106,USER_SD5_9d4405cd,V60,V60,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,139
REV_001105,USER_ANON_00199,Nord CE5,Nord,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,172
REV_001104,USER_ANON_02664,V60,V60,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,291
REV_001103,USER_ANON_00202,Pad Lite,Pad,4.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,98
REV_001102,USER_ANON_00943,Poco M7 4G,Poco,4.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,238
REV_001100,USER_ANON_01531,Galaxy Tab S11 Ultra,Galaxy,0.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,224
REV_001099,USER_ANON_00223,13s,13s,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,211
REV_001098,USER_ANON_00482,C75,C75,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,762
REV_001097,USER_ANON_00219,Pad 3,Pad,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,295
REV_001096,USER_ANON_01208,iPhone 16 Plus,iPhone,,2025-08-23 00:00:00,GSM Arena,False,2025.0,8.0,262
REV_001095,USER_ANON_00719,S30,S30,4.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,791
REV_001101,USER_ANON_00073,Edge (2025),Edge,4.0,2025-08-23 00:00:00,GSM Arena,True,2025.0,8.0,448
REV_001132,USER_ANON_01371,Galaxy Watch8,Galaxy,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,89
REV_001127,USER_ANON_00384,P4 Pro,P4,5.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,165
REV_001128,USER_ANON_00644,X Fold5,X,5.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,289
REV_001129,USER_ANON_00820,Reno14 Pro,Reno14,4.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,292
REV_001130,USER_ANON_02708,iQOO Z10 Turbo+,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,99
REV_001131,USER_ANON_02706,iQOO Z10 Turbo+,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,234
REV_001136,USER_ANON_02709,iQOO Z10 Turbo+,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,153
REV_001133,USER_ANON_00760,K13 Turbo Pro,K13,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,159
REV_001134,USER_ANON_01372,Galaxy Watch8,Galaxy,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,205
REV_001135,USER_ANON_02707,iQOO Z10 Turbo+,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,261
REV_001137,USER_ANON_01430,Galaxy Tab Active5 Pro,Galaxy,2.5,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,402
REV_001138,USER_ANON_01050,Redmi Pad 2,Redmi,2.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,133
REV_001139,USER_ALF_0e2fd622,tecno t101 18 dual sim black,tecno,4.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,29
REV_001126,USER_ANON_00759,K13 Turbo Pro,K13,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,76
REV_001125,USER_ANON_00819,Reno14 Pro,Reno14,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,102
REV_001124,USER_ANON_00260,13T,13T,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,192
REV_001117,USER_ANON_00054,Moto G86,Moto,4.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,60
REV_001123,USER_ANON_02665,V60,V60,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,128
REV_001112,USER_ANON_02669,V60,V60,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,53
REV_001114,USER_ANON_00681,iQOO Z10 Lite,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,87
REV_001115,USER_ANON_00680,iQOO Z10 Lite,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,63
REV_001116,USER_ANON_00679,iQOO Z10 Lite,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,182
REV_001113,USER_ANON_00682,iQOO Z10 Lite,iQOO,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,91
REV_001118,USER_ANON_00375,P4,P4,4.0,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,113
REV_001119,USER_HAI_6a6f7b4e,V60,V60,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,257
REV_001120,USER_ANON_01334,Galaxy Z Fold7,Galaxy,4.25,2025-08-22 00:00:00,GSM Arena,True,2025.0,8.0,2276
REV_001121,USER_HAI_6a6f7b4e,V60,V60,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,181
REV_001122,USER_HAI_6a6f7b4e,V60,V60,,2025-08-22 00:00:00,GSM Arena,False,2025.0,8.0,161
REV_001140,USER_NAK_6df0d689,Temu Reviews Exporter,Temu,5.0,2025-08-21 13:02:43,E-commerce,True,2025.0,8.0,58
REV_001170,USER_TER_c253837e,itel s23 678 fhd 8gb,itel,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,62
REV_001163,USER_LUK_b5bbc8cf,itel p65 128gb,itel,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,22
REV_001164,USER_HAI_6a6f7b4e,P4 Pro,P4,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,111
REV_001165,USER_GBU_20cb0f3c,xiaomi redmi note 14 667 6gb,xiaomi,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,293
REV_001166,USER_ANON_00387,P4 Pro,P4,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,94
REV_001167,USER_ANON_00378,P4,P4,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,106
REV_001168,USER_ANON_00116,Razr 60,Razr,2.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,199
REV_001169,USER_CHU_e5950b8b,itel city 100 765mm slim design 5200mah android 12848gb purple,itel,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,75
REV_001177,USER_IMM_19d87bc1,itel a06 66 hd 32gb,itel,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,139
REV_001171,USER_ISA_84311803,xiaomi redmi a5 688 4gb,xiaomi,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,31
REV_001172,USER_VYB_c0269c45,xiaomi redmi a5 688 4gb,xiaomi,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,19
REV_001173,USER_ANON_00376,P4,P4,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,54
REV_001174,USER_IBR_f1c083e6,xiaomi redmi a5 688 4gb,xiaomi,5.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,24
REV_001175,USER_DRS_34e8fec7,huawei y6 pro 4g lte 4gb,huawei,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,25
REV_001176,USER_ANON_00377,P4,P4,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,51
REV_001160,USER_CHI_19dac908,nokia 2720 2720 flip 28 4mb,nokia,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,78
REV_001178,USER_ATI_e10958d8,P4 Pro,P4,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,1025
REV_001162,USER_JUS_a57f5900,itel p65 128gb,itel,5.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,205
REV_001161,USER_ANON_00463,GT 7T,GT,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,705
REV_001159,USER_HAI_6a6f7b4e,P4 Pro,P4,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,151
REV_001150,USER_ANON_00492,14T,14T,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,271
REV_001141,USER_ANON_01387,Galaxy M36,Galaxy,2.5,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,250
REV_001143,USER_DOH_d38b6c10,nokia 105,nokia,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,9
REV_001144,USER_ANON_00100,Razr 60 Ultra,Razr,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,292
REV_001145,USER_HAI_6a6f7b4e,P4 Pro,P4,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,177
REV_001146,USER_ANON_00035,G96,G96,2.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,314
REV_001147,USER_ANON_00944,Poco M7 4G,Poco,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,141
REV_001148,USER_ANON_02710,iQOO Z10 Turbo+,iQOO,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,129
REV_001149,USER_ANON_00101,Razr 60 Ultra,Razr,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,165
REV_001142,USER_ABD_cdcd47d7,xiaomi redmi a5 688 3gb,xiaomi,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,41
REV_001151,USER_ANON_02670,V60,V60,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,285
REV_001153,USER_JON_ee7e4705,xiaomi redmi note 14 667 6gb,xiaomi,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,18
REV_001154,USER_ANON_00613,T4R,T4R,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,213
REV_001155,USER_MUH_a7777999,tecno spark 40 667 8gb,tecno,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,22
REV_001156,USER_LUK_b5bbc8cf,itel s25 ultra 678 amoled 2568 4g android titanium,itel,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,107
REV_001157,USER_SAM_d8ae5776,itel s25 ultra 678 amoled 2568 4g android titanium,itel,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,70
REV_001152,USER_ACH_3264a3b0,xiaomi redmi 5 plus 604gb64gb battery 4000mah 12mp5mp fingerprint smartphone dual sim black,xiaomi,4.0,2025-08-21 00:00:00,GSM Arena,True,2025.0,8.0,42
REV_001158,USER_DOM_850ab44c,xiaomi redmi a3 pro 688 4gb,xiaomi,,2025-08-21 00:00:00,GSM Arena,False,2025.0,8.0,20
REV_001205,USER_ALI_86318e52,tecno t101 18 dual sim black,tecno,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,18
REV_001198,USER_ADE_c95aed17,nokia 5310 xpressmusic bluetooth mp3 fm dual sim color black,nokia,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,17
REV_001199,USER_PRA_47611ffa,itel city 100 765mm slim design 5200mah android 12848gb purple,itel,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,18
REV_001200,USER_TOP_ec1ee5f7,itel 5627 30 2500mah battery triple sim loudspeaker black,itel,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,8
REV_001201,USER_ANON_00098,Edge 60,Edge,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,197
REV_001202,USER_ANON_01374,Galaxy Watch8,Galaxy,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,81
REV_001203,USER_ANON_01884,Galaxy S25 Edge,Galaxy,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,308
REV_001209,USER_SUL_4cc52c0c,xiaomi redmi a5 688 3gb,xiaomi,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,29
REV_001206,USER_NAT_1404834e,itel s23 678 fhd 8gb,itel,5.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,21
REV_001207,USER_ANON_00380,P4,P4,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,76
REV_001208,USER_FAI_ecee7df9,xiaomi redmi a5 688 3gb,xiaomi,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,7
REV_001210,USER_ANON_02671,V60,V60,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,113
REV_001211,USER_ANON_02360,iPhone 16e,iPhone,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,849
REV_001212,USER_ANON_01373,Galaxy Watch8,Galaxy,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,227
REV_001213,USER_OLU_d7fdb1e7,xiaomi redmi a5 688 3gb,xiaomi,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,8
REV_001196,USER_DIV_67d46ec7,samsung galaxy a05 67 4gb,samsung,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,35
REV_001197,USER_ANON_00761,K13 Turbo Pro,K13,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,274
REV_001204,USER_ANON_02711,iQOO Z10 Turbo+,iQOO,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,51
REV_001195,USER_ANON_01532,Galaxy Tab S11 Ultra,Galaxy,5.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,583
REV_001186,USER_ADE_2ae38e2d,tecno camon 40 pro high solid anti drop leather protective flip case,tecno,5.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,7
REV_001194,USER_ANON_01533,Galaxy Tab S11 Ultra,Galaxy,2.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,209
REV_001180,USER_ANON_02672,V60,V60,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,230
REV_001181,USER_ANON_01058,15S Pro,15S,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,373
REV_001182,USER_ANON_02438,iPhone 16 Pro Max,iPhone,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,244
REV_001183,USER_SOD_8d9e9879,tecno t101 18 dual sim green,tecno,5.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,79
REV_001184,USER_ANON_01440,Galaxy Tab S10 FE+,Galaxy,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,269
REV_001185,USER_ANON_00945,Poco M7 4G,Poco,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,88
REV_001179,USER_ANON_00379,P4,P4,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,130
REV_001187,USER_ARI_ff566087,itel s25 ultra 678 amoled 2568 4g android black,itel,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,2
REV_001193,USER_ANON_02812,X200 FE,X200,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,215
REV_001189,USER_OKH_45cfc055,samsung galaxy s20 ultra 69 12gb,samsung,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,118
REV_001190,USER_ANON_00946,Poco M7 4G,Poco,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,75
REV_001191,USER_ANON_00481,GT 7,GT,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,93
REV_001192,USER_UGO_66e965e9,nokia 105,nokia,4.0,2025-08-20 00:00:00,GSM Arena,True,2025.0,8.0,20
REV_001188,USER_MAR_b8e7be5d,tecno t315 big screen fm loud speaker big battery black,tecno,,2025-08-20 00:00:00,GSM Arena,False,2025.0,8.0,60
REV_001232,USER_ANON_00442,C71,C71,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,197
REV_001233,USER_ANON_02361,iPhone 16e,iPhone,2.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,544
REV_001234,USER_ANON_00821,Reno14 Pro,Reno14,2.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,432
REV_001235,USER_ANON_02364,iPhone 16e,iPhone,5.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,575
REV_001236,USER_ANON_02365,iPhone 16e,iPhone,4.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,188
REV_001237,USER_MUH_b8f567c6,xiaomi redmi a5 688 4gb,xiaomi,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,22
REV_001238,USER_SAN_6ce1b04d,nokia 105,nokia,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,80
REV_001242,USER_ANON_02675,V60,V60,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,142
REV_001240,USER_OLU_ff652711,samsung a06 4gb64gb dual sim black 5000mah,samsung,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,14
REV_001241,USER_HAI_6a6f7b4e,V60,V60,2.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,230
REV_001243,USER_ANON_00036,G96,G96,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,147
REV_001244,USER_ANON_00769,Reno14 F,Reno14,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,38
REV_001245,USER_ANON_01550,Galaxy Tab S11,Galaxy,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,77
REV_001246,USER_ANON_03113,Moto G86 Power,Moto,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,286
REV_001230,USER_ANON_00947,Poco M7 4G,Poco,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,66
REV_001231,USER_ANON_00948,Poco M7 4G,Poco,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,70
REV_001239,USER_IPO_3e362c92,V60,V60,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,52
REV_001229,USER_ANON_00126,Razr 2025,Razr,2.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,258
REV_001220,USER_OLA_e231a571,samsung galaxy a06 67 6gb,samsung,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,10
REV_001228,USER_ADE_6da54fef,xiaomi redmi a3 pro 688 4gb,xiaomi,5.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,249
REV_001214,USER_MUS_8fc92039,itel power 70 667 hd 8gb,itel,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,54
REV_001215,USER_ANON_02362,iPhone 16e,iPhone,4.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,652
REV_001216,USER_FRA_31a3c9f8,samsung galaxy a05 67 4gb,samsung,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,100
REV_001217,USER_EBI_54a1f9f9,xiaomi redmi a5 688 3gb,xiaomi,4.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,4
REV_001219,USER_ANON_00965,Redmi 15 4G,Redmi,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,556
REV_001218,USER_ANON_00964,Redmi 15 4G,Redmi,2.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,362
REV_001221,USER_ANON_03115,Moto G86 Power,Moto,5.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,165
REV_001222,USER_ANON_03114,Moto G86 Power,Moto,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,189
REV_001223,USER_ANON_01388,Galaxy M36,Galaxy,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,162
REV_001224,USER_ANON_01581,Galaxy Tab S10 Lite,Galaxy,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,193
REV_001225,USER_ANON_01375,Galaxy Watch8,Galaxy,5.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,114
REV_001226,USER_ANON_02363,iPhone 16e,iPhone,,2025-08-19 00:00:00,GSM Arena,False,2025.0,8.0,416
REV_001227,USER_TUM_6eadaff0,xiaomi redmi a3 pro 688 4gb,xiaomi,5.0,2025-08-19 00:00:00,GSM Arena,True,2025.0,8.0,18
REV_001290,USER_RAJ_4c70f58a,tecno t101 18 dual sim black,tecno,4.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,4
REV_001296,USER_DEB_51977f38,xiaomi redmi a3 pro 688 4gb,xiaomi,,2025-08-18 00:00:00,GSM Arena,False,2025.0,8.0,65
REV_001295,USER_AKI_76bfa7af,itel s24 66 8gb,itel,,2025-08-18 00:00:00,GSM Arena,False,2025.0,8.0,68
REV_001294,USER_SAK_01677a6b,xiaomi redmi a5 688 4gb,xiaomi,3.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,9
REV_001293,USER_OKE_e2ff20c2,xiaomi redmi 14c 688 4gb,xiaomi,4.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,12
REV_001292,USER_ANON_01335,Galaxy Z Fold7,Galaxy,4.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,268
REV_001291,USER_KPA_9e9bfb6c,tecno t101 18 dual sim black,tecno,4.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,10
REV_001283,USER_SMI_805b0493,iPhone 16 Pro Max,iPhone,5.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,455
REV_001289,USER_ANON_02813,X200 FE,X200,,2025-08-18 00:00:00,GSM Arena,False,2025.0,8.0,199
REV_001288,USER_PHI_7b40760b,tecno t101 18 dual sim black,tecno,5.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,52
REV_001287,USER_AZU_86e428cd,xiaomi redmi 14c 688 4gb,xiaomi,,2025-08-18 00:00:00,GSM Arena,False,2025.0,8.0,8
REV_001286,USER_ADE_2bdea26e,itel s25 ultra 678 amoled 2568 4g android black,itel,4.0,2025-08-18 00:00:00,GSM Arena,True,2025.0,8.0,4
